ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
42956,C,10,0,0,1,F,4,0,0,MG,NOVA LIMA,1,MG,NOVA LIMA,VILA PASSOS,N, ,1,0,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,2,N,60,340,340,1
42957,C,20,Web,0,1,F,6,0,0,SP,SANTA ISABEL,1,SP,Santa Isabel,JD MONTE SERRAT,Y,5,1,20,N,1,700,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,19,750,750,1
42958,C,25,Web,0,1,F,6,1,0,PE,BOM CONCELHO,1,SP,Sao Paulo,Cidade Lider,Y,5,2,0,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,36,828,828,0
42959,C,10,Web,0,1,F,1,0,0,PE,RIBEIRAO,1,PE,GAMELEIRA,CENTRO,Y,97,1,10,N,1,241,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,2,N,55,555,555,1
42960,C,10,0,0,1,F,2,0,0,SP,MATAO,1,SP,MATAO,VILA MARIANE,Y,14,1,2,N,0,500,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,18,159,159,1
42961,C,25,Web,0,1,M,2,0,0,RS,TENENTE PORTELA,1,RS,PAROBE,NOVA PAROBE,N, ,1,19,N,1,470.07,0,0,0,0,0,0,0,0,0,0,Y,RS,IGREJINHA, ,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,49,956,956,0
42962,C,25,Web,0,1,F,2,0,0,RJ,RIO DE JANEIRO,1,RJ,ANGRA DOS REIS,COND PORTO BRACUI,N, ,1,58,N,1,400,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,58,239,239,0
42963,C,1,Web,0,1,M,1,0,0,AM,MANAUS,1,AM,MANAUS,CIDADE NOVA I,N, ,1,14,N,1,2808,0,0,0,0,0,0,0,0,0,0,Y,AM,MANAUS,CIDADE NOVA,Y,118,0,9,5,NULL,NULL,0,0,0,0,1,N,60,690,690,0
42964,C,25,Web,0,1,M,2,0,0,SP,SAO PAULO,1,MG,CARMO DO PARANAIBA,LAGOINHA,Y,32,5,NULL,N,1,400,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,25,388,388,1
42965,C,10,Web,0,1,F,2,1,0,CE,SAO BENEDITO,1,CE,MARACANAU,NOVO MARACANAU,Y,107,1,24,N,1,500,0,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,55,619,619,0
42966,C,15,Web,0,1,M,6,0,0,SP,CAMPINAS,1,SP,ATIBAIA,JARDIM IMPERIAL,Y,5,1,9,N,1,1200,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,31,129,129,0
42967,C,10,Web,0,1,F,1,0,0,PB,RIO TINTO,1,PB,RIO TINTO,CENTRO,Y,103,2,10,N,1,268,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,61,582,582,0
42968,C,15,0,0,1,F,2,2,0,CE,ACOPIARA,1,GO,Goiania,Conjunto Residencial aruana I,Y,67,1,5,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,7,N,31,747,747,1
42969,C,25,Web,0,1,M,4,0,0,MA,MARANHAO,1,MG,Barbacena,Santa Maria,Y,30,1,2,N,1,380,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,76,362,362,0
42970,C,15,Web,0,1,M,2,0,0,PE,PETROLINA,1,PE,PETROLINA,MARIA AUXILIADORA,Y,111,2,2,N,1,929,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,111,0,9,5,NULL,NULL,0,0,0,0,1,N,31,563,563,0
42971,C,10,0,0,1,M,1,0,0,MG,JOAO PINHEIRO,1,DF,BRASILIA,RECANTO DAS EMAS,Y,66,1,6,N,0,3037,0,1,0,0,0,0,1,1,0,1,Y,DF,BRASILIA,PLANO PILOTO,Y,66,0,9,5,0,0,0,0,0,0,1,N,33,726,726,1
42972,C,20,0,0,1,M,2,0,0,SP,SAO PAULO,1,SP,Embu,Jardim Sao Eduardo,Y,5,1,1,N,1,1218,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,5,0,0,0,0,0,0,1,N,30,682,682,0
42973,C,5,0,0,1,M,2,2,0, , ,0,GO,ABADIA DE GOIAS,PQ ISABEL,Y,67,1,0,N,1,708,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,11,1,11,0,0,0,0,0,1,N,52,753,753,0
42974,C,15,0,0,1,F,2,0,0,AL,ATALAIA,1,AL,MACEIO,TABULEIRO DOS MARTINS,Y,100,1,8,N,0,700,0,1,1,0,0,0,0,0,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,7,N,47,570,570,0
42975,C,10,0,0,1,F,1,0,0,PI,PIAU,1,DF,SOBRADINHO,SOBRADINHO,Y,66,1,5,N,0,811,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,27,730,730,0
42976,C,10,Carga,0,1,F,1,0,0,PR,ponta grossa,1,PR,PONTA GROSSA,BOA VISTA,Y,41,1,1,N,1,352,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,11,NULL,0,0,0,0,1,N,64,840,840,0
42977,C,5,Web,0,1,F,1,0,0,MT,CUIABA,1,MT,CUIABA,CPA II,Y,71,1,18,N,1,2000,0,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,71,780,780,0
42978,C,5,Web,0,1,M,1,1,0,PE,IPOJUCA,1,PE,IPOJUCA,RUROPOLIS,Y,97,1,20,N,1,550,0,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,23,555,555,1
42979,C,15,Web,0,1,M,2,0,0,MG,GUAXUPE,1,SP,SJR PRETO,SOLO SAGRADO,Y,15,2,0,N,1,631,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,83,150,150,0
42980,C,10,Web,0,1,F,2,1,0,RS,PEDRO OSORIO,1,RS,Pelotas,Fragata,Y,58,1,25,N,1,410,0,0,0,0,0,0,0,0,0,0,Y,RS,Pelotas,Fragata,Y,58,0,9,2,NULL,NULL,0,0,0,0,1,N,54,960,960,0
42981,C,10,Web,0,1,F,2,1,0,CE,granjeiro,1,CE,juazeiro do norte,triangulo,N, ,1,6,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,2,N,67,630,630,0
42982,C,25,Web,0,1,M,2,2,0,MG,SLOURENCO,1,SP,Guarulhos,Jardim Lenize,Y,5,1,5,N,1,1316,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,49,715,715,0
42983,C,15,Web,0,1,F,2,1,0,PR,GUARANIACU,1,PR,Cascavel,Santa Felicidade,Y,46,1,1,N,1,380,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,23,858,858,0
42984,C,25,Web,0,1,M,1,0,0,PB,SERRA BRANCA,1,PE,CABO,PONTEZINHA,N, ,1,6,N,1,7399,0,0,0,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,65,545,545,1
42985,C,10,Web,0,1,M,6,1,0,PB,PEDRAS DE FOGO,1,PB,PEDRAS DE FOGO,MANGUEIRA,Y,97,2,NULL,N,1,373,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,28,583,583,0
42986,C,10,0,0,1,F,4,0,0,RN,AFONSO BEZERRA,1,RN,Natal,Lagoa azul,Y,105,1,22,N,1,350,0,0,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,49,591,591,0
42987,C,10,Web,0,1,F,3,0,0,PA,PACAJA,1,PA,TUCURUI,GETAT,Y,120,1,5,N,1,791,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,35,684,684,0
42988,C,10,Web,0,1,M,2,1,0,PE,ALIANCA,1,PE,ITAQUITINGA,ZONA RURAL,Y,97,1,5,N,1,662,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,9,3,0,0,0,0,1,N,39,559,559,0
42989,C,25,Web,0,1,M,2,2,0,SP,STO ANDRE,1,SP,SAO PAULO,CONJ HABITACIONAL BUTANTA,Y,5,NULL,20,N,1,800,0,0,0,0,0,0,0,0,0,0,Y,SP,Sao Paulo,Jardim Sao Jorge,Y,5,0,9,2,NULL,NULL,0,0,0,0,1,N,31,554,554,0
42990,C,10,0,0,1,M,2,1,0,CE,NEOPOLES,1,SP,Maua,Jardim Santista,Y,5,1,18,N,0,780,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,0,0,0,0,0,0,0,1,N,47,934,934,0
42991,C,10,Web,0,1,M,2,0,0,PR,Lapa,1,PR,lapa,cohapar,N, ,1,2,N,1,985,0,0,0,0,0,0,0,0,0,0,Y,PR,lapa,zona rural,Y,40,0,9,5,NULL,NULL,0,0,0,0,1,N,55,837,837,0
42992,C,10,0,0,1,F,1,0,0, , ,0,PA,sao miguel do guama,vila sao pedro,N, ,1,12,N,1,261,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,11,0,0,0,0,0,1,N,61,686,686,1
42993,C,20,Web,0,1,M,2,0,0,SP,SAO PAULO,1,SP,Osasco,Conceicao,Y,5,1,9,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,23,614,614,0
42994,C,10,0,0,1,F,2,0,0,PR,ALVORADA DO SUL,1,PR,MANDAGUARI,CONJUNTO IPACARAI,Y,44,1,15,N,0,300,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,39,869,869,0
42995,C,15,Carga,0,1,M,1,1,0,PB,JOAO PESSOA,1,PB,JOAO PESSOA,JOSE AMERICO,Y,103,1,1,N,1,448,0,0,0,0,0,0,0,0,0,0,Y,PB,JOAO PESSOA,BAIRROS DOS NAVAIS,Y,103,0,9,2,11,NULL,0,0,0,0,1,N,29,580,580,0
42996,C,25,Web,0,1,M,4,0,0,MA,aldeias altas,1,MA,Caxias,Matadouro Novo,N, ,1,30,N,1,780,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,1,NULL,2,0,0,0,0,1,N,73,656,656,0
42997,C,10,Web,0,1,F,2,0,0,PE,GRANITO,1,PE,ABREU E LIMA,MATINHA,N, ,1,10,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,65,535,535,0
42998,C,10,Web,0,1,F,1,0,0,PA,BELEM,1,PA,MARITUBA,NOVO HORIZONTE,Y,117,1,5,N,1,500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,5,NULL,NULL,0,0,0,0,1,N,46,672,672,1
42999,C,10,Web,0,1,M,2,1,0,MG,barra longa,1,MG,Belo Horizonte,Pindorama,Y,29,1,44,N,1,351,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,16,2,0,0,0,0,1,N,72,308,308,0
43000,C,10,Web,0,1,F,2,0,0,CE,Caucaia,1,CE,Fortaleza,Bom Jardim,N, ,1,10,N,1,546,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,66,600,600,1
43001,C,10,Carga,0,1,F,2,1,0,PR,Colombo,1,PR,COLOMBO,ATUBA,Y,40,1,1,N,1,439,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,11,1,11,NULL,0,0,0,0,1,N,56,834,834,0
43002,C,10,0,0,1,M,2,0,0,MG,ILICINEA,1,MG,ALFENAS,JARDIM AMERICA,N, ,1,10,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,9,0,0,0,0,0,2,N,49,371,371,0
43003,C,10,Web,0,1,F,1,0,0,PA,BELEM,1,PA,Belem,Pedreira,Y,117,1,5,N,1,204,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,44,660,660,1
43004,C,5,Web,0,1,F,2,0,0,MT,CUIABA,1,MT,CUIABA,CPA II,N, ,1,26,N,1,2209.36,0,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,55,780,780,1
43005,C,10,Web,0,1,M,1,2,0,BA,CACULE,1,BA,CACULE,DA ESTACAO,Y,90,1,20,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,30,463,463,1
43006,C,5,0,0,1,M,1,0,0,PE,BOM CONSELHO PE,1,BA,UBAITABA,ARMANDO UZEDA PIRES,Y,84,1,6,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,5,NULL,NULL,0,0,0,0,1,N,74,455,455,1
43007,C,1,0,0,1,F,1,0,0,SP,RIBEIRAO PRETO,1,SP,RIB PRETO,AVELINO ALVES PALMA,N, ,1,25,N,0,465,0,0,0,0,0,0,1,1,0,1,Y,SP,rib preto,avelino alves palma,Y,14,0,11,2,0,0,0,0,0,0,1,N,46,140,140,1
43008,C,10,Web,0,1,M,2,0,0,CE,CAMOCIM,1,PI,Parnaiba,Piaui,N, ,1,2,N,1,275,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,1,NULL,NULL,0,0,0,0,1,N,66,642,642,0
43009,C,20,Web,0,1,F,1,0,0,SP,Sao Paulo,1,SP,Sao Paulo,Vila Serralheiro,Y,5,1,1,N,1,1750,0,0,0,0,0,0,0,0,0,0,Y,SP,Sao Paulo,Repzblica,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,40,283,283,1
43010,C,5,Web,0,1,M,2,0,0,RS,SAO LOURENGO,1,RS,ESTEIO,PRIMAVERA,Y,54,1,1,N,1,1620,0,1,1,0,0,0,0,0,0,0,Y,RS,CANOAS,SAO LUIZ,Y,54,0,9,2,NULL,NULL,0,0,0,0,1,N,30,932,932,0
43011,C,15,0,0,1,M,2,3,0, , ,0,GO,AP DE GOIANIA,SERRA DOURADA II,Y,67,1,0,N,1,585,0,1,1,0,0,0,0,0,0,1,Y,GO,GOIANIA,ST AEROVIARIO,Y,67,0,9,2,11,0,0,0,0,0,1,N,46,749,749,1
43012,C,10,Web,0,1,F,2,0,0,RS,SANTO ANTONIO DA PATRULHA,1,RS,SAPUCAIA DO SUL,PIRATINI,N, ,1,14,N,1,1839.81,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,NULL,NULL,11,3,0,0,0,0,1,N,55,932,932,0
43013,C,10,0,0,1,M,2,0,0,PA,ANAJAS,1,AP,Macapa,Congos,Y,123,1,20,N,1,4097,0,0,0,0,0,0,1,1,0,1,Y,AP,MACAPA,BEIROL,Y,123,0,0,2,0,0,0,0,0,0,1,N,49,689,689,0
43014,C,10,Web,0,1,F,2,2,0,PA,ANAJAS,1,PA,Belem,Coqueiro,N, ,1,9,N,1,403,0,0,0,0,0,0,0,0,0,0,Y,PA,Belem,Coqueiro,Y,117,0,9,5,NULL,NULL,0,0,0,0,1,N,52,668,668,0
43015,C,5,0,0,1,M,2,3,0, , ,0,PA,BELEM,L COARACI,Y,117,1,0,N,1,536,0,0,0,0,0,0,1,1,0,1,Y, ,BELEM,CREMACOA,Y,117,0,11,5,11,0,0,0,0,0,1,N,39,668,668,1
43016,C,25,Web,0,1,F,2,0,0,CE,FORTALEZA,1,CE,Fortaleza,Parque Sao Jose,Y,107,1,28,N,1,900,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,28,607,607,0
43017,C,15,Web,0,1,M,2,0,0,MG,ARAXA,1,MG,ARAXA,AEROPORTO DOIS,Y,32,1,2,N,1,818,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,32,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,31,381,381,0
43018,C,5,Web,0,1,M,2,2,0,SE,SERGIPE,1,RJ,RIO DE JANEIRO,COSMOS,Y,20,1,13,N,1,752,0,1,0,0,0,0,0,0,0,0,Y,RJ,RIO DE JANEIRO,JACAREPAGUA,Y,20,0,9,2,NULL,NULL,0,0,0,0,1,N,56,230,230,0
43019,C,25,Web,0,1,F,1,4,0,BA,RIBEIRA DO POMBAL,1,BA,RIBEIRA DO POMBAL,CENTRO,Y,86,1,NULL,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,35,484,484,0
43020,C,25,0,0,1,F,1,0,0,CE,Santa Quiteria,1,CE,Santa Quiteria,Centro,N, ,1,13,N,1,332,0,1,1,0,0,0,0,0,0,1,Y,CE,Santa Quiteria,Piracicaba,Y,112,0,9,2,0,0,0,0,0,0,1,N,24,622,622,0
43021,C,15,Web,0,1,F,1,3,0,AL,rio largo,1,AL,atalaia,boca da mata,Y,100,1,40,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,46,576,576,1
43022,C,15,0,0,1,M,6,1,0,BA,JAGUAQUARA,1,BA,ITAMARI,ZONA RURAL,Y,84,5,3,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,2,N,32,454,454,0
43023,C,25,Carga,0,1,F,2,3,0,PB,joao pessoa,1,PB,JOAO PESSOA,CRUZ DAS ARMAS,Y,103,1,1,N,1,293,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,11,4,11,NULL,0,0,0,0,1,N,32,580,580,1
43024,C,1,Web,0,1,F,1,0,0,PE,PETROLINA,1,PE,PETROLINA,ANTONIO CASSIMIRO,Y,111,1,NULL,N,1,389.19,0,0,0,0,0,0,0,0,0,0,Y,PE,JUAZEIRO,CENTRO,Y,85,0,9,2,NULL,NULL,0,0,0,0,1,N,27,563,563,0
43025,C,10,Web,0,1,F,5,1,0,RJ,nova friburgo,1,RJ,NOVA FRIBURGO,OLARIA,Y,22,5,1,N,1,424,0,0,0,0,0,0,0,0,0,0,Y,RJ,NOVA FRIBURGO,OLARIA,Y,22,0,9,2,11,NULL,0,0,0,0,1,N,46,286,286,0
43026,C,25,Web,0,1,F,1,0,0,PE,GOIANA,1,PE,GOIANA,SAO LOURENCO,Y,97,1,10,N,1,360,0,0,0,0,0,0,0,0,0,0,Y,PE,GOIANA,SAO LOURENCO,Y,97,0,9,2,NULL,NULL,0,0,0,0,1,N,35,559,559,0
43027,C,25,Web,0,1,M,2,2,0,MA,TIMON,1,DF,Recanto das Emas,Recanto das Emas,Y,66,1,10,N,1,900,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,Y,66,0,9,2,NULL,NULL,0,0,0,0,1,N,38,726,726,1
43028,C,25,0,0,1,M,1,0,0,PE,COREMAS,1,SP,SAO PAULO,GUAIANAZES,Y,5,1,0,N,1,1500,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,53,847,847,1
43029,C,15,0,0,1,F,2,4,0,PB,NOVA FLORESTA,1,GO,Planaltina de Goias,Setor Leste,Y,66,1,4,N,1,580,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,35,737,737,1
43030,C,25,Web,0,1,M,1,0,0,RS,BAGE,1,RS,BAGE,CASTRO ALVES,Y,58,1,2,N,1,300,0,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,19,964,964,0
43031,C,10,Web,0,1,M,2,0,0,SP,VALPARAISO,1,SP,VALPARAISO,VALDIVINO DE SOUZA PACHECO,N, ,1,4,N,1,598,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,60,168,168,0
43032,C,5,0,0,1,M,4,0,0,RS,SANTA VITORIA DO PALMAR,1,RS,Pelotas,Centro,Y,58,1,4,N,1,2097,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,61,960,960,0
43033,C,10,Web,0,1,F,1,0,0,SC,FLORIANOPOLIS,1,SC,FLORIANOPOLIS,RIO TAVARES,Y,50,1,10,N,1,246,700,1,1,0,0,0,0,0,70000,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,2,N,62,880,880,0
43034,C,10,0,0,1,M,6,0,0,RS,ARROIO GRANDE,1,RS,ARROIO GRANDE,SAO JOSE,Y,58,5,7,N,0,579,0,0,0,0,0,0,1,1,0,1,Y,RS,ARROIO GRANDE,CENTRO,N, ,0,9,2,2,4,0,0,0,0,1,N,26,963,963,1
43035,C,5,Web,0,1,M,2,3,0,PI,LUZILANDIA,1,SP,JABORANDI,CEAC,Y,15,2,1,N,1,800,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,35,147,147,0
43036,C,15,0,0,1,F,2,0,0,CE,Itapipoca,1,CE,Fortaleza,Barra do Ceara,N, ,1,17,N,0,550,0,1,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,45,603,603,0
43037,C,15,0,0,1,M,2,0,0,CE,Reriutaba,1,CE,VARJOTA,CENTRO,Y,112,1,5,N,0,700,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,35,622,622,0
43038,C,10,0,0,1,F,2,0,0,ES,COLATINA,1,RO,ROLIM  DE MOURA,PLANALTO,Y,77,1,2,N,0,385,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,Y,77,0,9,2,0,0,0,0,0,0,1,N,50,789,789,0
43039,C,15,Web,0,1,F,1,0,0,RN,SAO JOSE DE MIPIBU,1,RN,PARNAMIRIM,rosa dos ventos,Y,105,1,NULL,N,1,203,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,29,591,591,0
43040,C,10,0,0,1,M,2,3,0,DF,BRASILIA,1,DF,SAMAMBAIA,SAMAMBAIA NORTE,Y,66,1,1,N,0,2489,0,0,0,0,0,0,1,1,0,1,Y,DF,BRASILIA,GUARA,Y,66,0,9,2,0,0,0,0,0,0,1,N,43,723,723,0
43041,C,10,0,0,1,M,6,0,0,MG,ALFENAS,1,MG,ALTEROSA,CENTRO,N, ,1,10,N,1,570,0,0,0,0,0,0,1,1,0,0,Y,MG,MONTE BELO,ZONA RURAL,Y,33,0,9,5,NULL,NULL,0,0,0,0,2,N,44,371,371,0
43042,C,5,Web,0,1,F,7,0,0,PB,CAMPINA GRANDE,1,PB,CAMPINA GRANDE,JEREMIAS,Y,103,1,15,N,1,1374,0,1,1,0,0,0,0,0,0,0,N,PB,CAMPINA GRANDE,LIBERDADE,N, ,0,9,NULL,NULL,NULL,0,0,0,0,1,N,48,581,581,1
43043,C,1,Web,0,1,M,1,0,0,PE,GAMELEIRA,1,PE,GAMELEIRA,CENTRO,Y,97,2,3,N,1,460,0,0,0,0,0,0,0,0,0,0,Y,PE,COCAU,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,30,555,555,0
43044,C,20,Web,0,1,F,1,0,0,MA,CAROLINA,1,MA,ESTREITO,CENTRO,Y,126,1,27,N,1,410,0,0,0,0,0,0,0,0,0,0,Y,TO,AGUIARNOPOLIS,CENTRO,N, ,0,12,2,NULL,NULL,0,0,0,0,1,N,32,659,659,1
43045,C,15,0,0,1,M,1,0,0,SP,SAO PAULO,1,SP,Osasco,Conceicao,Y,5,1,30,N,1,600,0,0,0,0,0,0,0,0,0,1,Y,SP,Cotia,Vila Santo antonio,Y,5,0,9,2,0,0,0,0,0,0,1,N,37,614,614,0
43046,C,25,0,0,1,M,1,0,0,BA,SANTA CRUZ CABRALIA,1,BA,Eunapolis,Pequi,Y,84,1,3,N,1,350,0,0,0,0,0,0,0,0,0,0,Y,BA,EUNAPOLIS,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,40,458,458,0
43047,C,20,0,0,1,M,2,2,0,CE,FRECHEIRINHA,1,PA,BOA VISTA DO GURUPI,CENTRO,Y,125,1,7,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,66,652,652,0
